name,link,size,file_type,entire_folder_path
Addendum 5_FTSPL_Wishfin_Mywishmarketplace_Signed.pdf,https://drive.google.com/file/d/1jF1x7t69jYIMm0hh1MO97THcX5NHH-vm/view?usp=drive_link,216441,application/pdf,Revised
Addendum 4_Digitmoney_FTSPL_Signed.pdf,https://drive.google.com/file/d/1HrMak2bo7Hy8vbp0VPtaYjG_5a3YXiZC/view?usp=drive_link,3198654,application/pdf,Revised
Addendum 4_Wishfin_Mywishmarketplace_FTSPL_Signed.pdf,https://drive.google.com/file/d/15S5O9QaRGPm1vv6sbo4DqSbP77l9cioI/view?usp=drive_link,512456,application/pdf,Revised
Addendum 3_FTSPL_Wishfin_Mywishmarket_Signed.pdf,https://drive.google.com/file/d/159j1AW9R-75cSzxZ2DNd286SlLW002Ja/view?usp=drive_link,593364,application/pdf,Revised
Addendum 1_MYWISH_WISHFIN_FTSPL_Signed.pdf,https://drive.google.com/file/d/1_zZu1B_5n7xZyzUl8Bgb6zJxG7bLR7G4/view?usp=drive_link,230554,application/pdf,Revised
Addendum 2_FTSPL_ACL_Signed.pdf,https://drive.google.com/file/d/147rt0yyptVj6rj2A_FX8DpgLsX0bECLJ/view?usp=drive_link,556124,application/pdf,Revised
Addendum 1_FTSPL_WALSONS_SECURITAS_Signed.pdf,https://drive.google.com/file/d/1gQN7CmMDIkUXP3PMkSFjIeQdONDmO1PF/view?usp=drive_link,569220,application/pdf,Revised
Addendum 2_FTSPL_Panacea_Signed.pdf,https://drive.google.com/file/d/1WJ0fxVwNDK7bD_XV_vFJa__n3y9c1ktb/view?usp=drive_link,327256,application/pdf,Revised
Addendum 2_FTSPL_Digitmoney_Signed.pdf,https://drive.google.com/file/d/15aeRjNATvUfrzuk5014Ir0VUYoy50wYW/view?usp=drive_link,392962,application/pdf,Revised
Addendum 1_FTSPL_Growtele_Signed.pdf,https://drive.google.com/file/d/1rBOY5-aZBnTOKpgPNMvjobxf_n6QI3_y/view?usp=drive_link,3935914,application/pdf,Revised
Addendum 1_Digitmoney_FTSPL_Signed.pdf,https://drive.google.com/file/d/1cVoy6hP8m2tc-_VpelTtaFv6QrGorni1/view?usp=drive_link,310111,application/pdf,Revised
Addendum 1_Finbud_FTSPL_Signed.pdf,https://drive.google.com/file/d/1HdfSNZoQ3qObdDZu35074bQKe2mznyBn/view?usp=drive_link,260306,application/pdf,Revised
Addendum 3_Finance Buddha_FTSPL_Signed.pdf,https://drive.google.com/file/d/1uoiKCgp1IWdZxTbFP8IaXhkuFnzul1YZ/view?usp=drive_link,1089088,application/pdf,Revised
Addendum 3_Panacea_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1lD8fLZZxcFiMHd0VY1jG6Kd7Y--00XW8/view?usp=drive_link,331459,application/pdf,Revised
Addendum 1_KBNBFC_WALSONS_SECURITAS_Signed.pdf,https://drive.google.com/file/d/17Pn1ckW9sm1Htu4cOhscOG-2s78MGZZW/view?usp=drive_link,558215,application/pdf,Revised
Addendum 2_KBNBFC_Panacea_Signed.pdf,https://drive.google.com/file/d/1Zv-o4f_ZGJQW1-QaE6Rz_gd_Y5hF-Clq/view?usp=drive_link,303176,application/pdf,Revised
Addendum 1_Panacea_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1GGX35N_9uM3FWnY61JIqWbMEb4Nh0IJw/view?usp=drive_link,861532,application/pdf,Revised
Addendum 7_KBNBFC_Royal King_Manpower_Signed.pdf,https://drive.google.com/file/d/1UXoMrX8oaREtQC34nTUqxq0Qo82SFCrc/view?usp=drive_link,312743,application/pdf,Revised
Addendum 2_MyWish_Wishfin_FTSPL_Signed.pdf,https://drive.google.com/file/d/1jcd_eV60-5cmaXMMG0mRzfhohQ4_aeF8/view?usp=drive_link,487617,application/pdf,Revised
Addendum No.1_Panacea_FTSPL (1).pdf,https://drive.google.com/file/d/1vGOS0AnYH11hHtAidZkTbCMx8f0p_qsA/view?usp=drive_link,4098278,application/pdf,Revised
Addendum 4_Finance Buddha_FTSPL_Signed.pdf,https://drive.google.com/file/d/1dB6th8EmyMcVUvuDGCOusIZyHN57PmCI/view?usp=drive_link,5137685,application/pdf,Revised
Addendum 3_Unigage_Curejoy_FTSPL_Signed.pdf,https://drive.google.com/file/d/1Z2FoGLCg7wndaiTNCfXFzAP3i61_3CxI/view?usp=drive_link,970157,application/pdf,Revised
MSA_Sparkline_FTSPL.pdf,https://drive.google.com/file/d/1p_dbDmcb1QVkOlIBibG3-T1IzHLFX4WF/view?usp=drive_link,3724892,application/pdf,Revised
MSA_Gnani_FTSPL.pdf,https://drive.google.com/file/d/19KYrpVc4Z6S1leAjMTJJZ6v1ne4RXsfE/view?usp=drive_link,1091468,application/pdf,Revised
MSA_Gnani_KB.pdf,https://drive.google.com/file/d/1gt9SIlujbrRcWcDVdG45Mmw8z1cmWU_b/view?usp=drive_link,1137199,application/pdf,Revised
Addendum No.3_Ramay Financial_FTSPL.pdf,https://drive.google.com/file/d/1NACyB9oGNfTnLkHvDDCFlnQeDC-zBSdw/view?usp=drive_link,293879,application/pdf,Revised
Addendum No.3_Ramay Financial_KB.pdf,https://drive.google.com/file/d/1oaZbxQ-tetHl8qrjgPBkHKPr9Lrk_4bu/view?usp=drive_link,316522,application/pdf,Revised
LAP DSA_Offline_Lead Gen Agreement_S J Financial_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Frd12sEaMGfEYrjR99332cgrcgFWqNK9/view?usp=drive_link,2517601,application/pdf,Revised
Service Agreement_LAP Valuation_Basavaraj G H_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1MbVokjQmoVj5fHA9MrIH8JYJcm_mU8cu/view?usp=drive_link,1160825,application/pdf,Revised
Addendum No.4_Samriddhi Enterprises_FTSPL.pdf,https://drive.google.com/file/d/18UbUUyaYalZD5HFe0eJcrX_WvKvvglCJ/view?usp=drive_link,223181,application/pdf,Revised
Addendum No.4_Samriddhi Enterprises_KB.pdf,https://drive.google.com/file/d/1KE9GiKeRWnFiC-w5hrmBgh4yUriT_sy8/view?usp=drive_link,215985,application/pdf,Revised
Addendum 2_Upmint_FTSPL_MSA Dated 24 Aug 2021.pdf,https://drive.google.com/file/d/1IOMsloFMRVmyNJMpf4VjryjC1Rp8WDvD/view?usp=drive_link,475452,application/pdf,Revised
Service Agreement_LAP Valuation_Garuda Associates_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1UgRkvSYjqw6T4psWyUvi7G5g4VO7HkKV/view?usp=drive_link,1599028,application/pdf,Revised
Amendment 2_Bisleri_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1WLneSijXXq00fG2kzF1CtMoROus0D8Ng/view?usp=drive_link,210594,application/pdf,Revised
MSA_Skanda Financial_FTSPL.pdf,https://drive.google.com/file/d/1COnyUJTBk0-gEZpNItE5M8wka9B0NmgD/view?usp=drive_link,2982408,application/pdf,Revised
MSA_Skanda Financial_KB.pdf,https://drive.google.com/file/d/1EZND23b9s5HNZTUJDEI1ln--bmz7-IoC/view?usp=drive_link,2976850,application/pdf,Revised
MSA_DC Power_FTSPL_Royal Stone_3rd Floor.pdf,https://drive.google.com/file/d/1easRGonDRjn3DV-86sdDCHJPR6JPWEt-/view?usp=drive_link,610774,application/pdf,Revised
Service Agreement_TSR_M Raja_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1-WgVVqzCTttKy592X2c0VwCp49oK1zIA/view?usp=drive_link,1135679,application/pdf,Revised
MSA_DC Power_KB_ATP_5th Floor.pdf,https://drive.google.com/file/d/1oj2gJkR3sb8JycsJyhn_8zZ5VkuC2Fb-/view?usp=drive_link,592961,application/pdf,Revised
Addendum_Transolutions_FTSPL.pdf,https://drive.google.com/file/d/1Eu65Ha0NeGHqKaI5c4ElzwdA3DFmHjF9/view?usp=drive_link,378429,application/pdf,Revised
Physical Verification Agreement_HI TEK SYNDICATE_KBNBFC_Signed.pdf,https://drive.google.com/file/d/18vboeJENxjz7WuOFCScD9v1e9vwagyib/view?usp=drive_link,1120493,application/pdf,Revised
Service Agreement_TSR_C S Chakravarthy_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1B2VGgyRwz7VLxzsK3XRJ1WiySZDzOPDk/view?usp=drive_link,1625421,application/pdf,Revised
Digital Lending Services Agreement_Adani_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1jbziCnzvhefNj4N8CDImE7_h3yb1VBUO/view?usp=drive_link,10564399,application/pdf,Revised
Amendment 1 (WABA price delivered)- GupShup X KrazyBee_Signed.pdf,https://drive.google.com/file/d/1sYMmwTDka77qdWEwhreJcCB_AulVKY5Q/view?usp=drive_link,450935,application/pdf,Revised
Engagement Letter_Viswasri Law_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1yh7Jxe4iDhS71k2zCIxlT6lt3kQyQbCd/view?usp=drive_link,275471,application/pdf,Revised
Rental Agreement_Ranzani_Tambaram Chennai_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ZgX5_taqvo01a61vastNuSSoUeCp3j-r/view?usp=drive_link,348324,application/pdf,Revised
DSA_LAP_Lead Gen Agreement_Patil Enterprises_KBNBFC_Signed.pdf,https://drive.google.com/file/d/11rTDJwEgZDUtzZTVJ9DC5t5NACE0S5DG/view?usp=drive_link,2322420,application/pdf,Revised
DSA Agreement_Individual_Santhosha H_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1D15xb9aF6esgx2EAvbs3al6BLme_qVMT/view?usp=drive_link,1812340,application/pdf,Revised
Addendum No.1 Digitap_KB.pdf,https://drive.google.com/file/d/1sD9QdYPMFuId1HbHHnwyXe5404WG4zgj/view?usp=drive_link,371263,application/pdf,Revised
Addendum no.2_Digitap_KB.pdf,https://drive.google.com/file/d/1ys-Kup6S2gMWocKnQ7lsW4ozkp4EpdWU/view?usp=drive_link,307023,application/pdf,Revised
DSA Offline_Lead Gen Agreement_KBNBFC_RKPL_RAAJ KHOSLA_Signed.pdf,https://drive.google.com/file/d/199KRA8zCWun8wyHoJziPuzPtCL9VrXAm/view?usp=drive_link,2083452,application/pdf,Revised
Services Agreement_Perfios_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Ka5pzKPwSjcLZOMRuHDmE355U2Y9LLju/view?usp=drive_link,3108536,application/pdf,Revised
Service Agreement_ISBS Security_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1WhxrPWBen8NYK5zv-cAPr0CsUHQgxkla/view?usp=drive_link,846977,application/pdf,Revised
Security Services Agreement_KBNBFC_K1 Security_Signed.pdf,https://drive.google.com/file/d/1ycyR0PhDkGwZ_R35_Ii_Yw-8KvnuGuFe/view?usp=drive_link,727026,application/pdf,Revised
Rental Agreement_P Somashekar Naidu_Doddakallasandra_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1g9oNynGvc4uKGkiTRYcsunUeoswyu1fY/view?usp=drive_link,386540,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_SBJ Fintech_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1vcNe92zIrVvKBTUnCTgw0Uz5XQ1TeZEy/view?usp=drive_link,2748255,application/pdf,Revised
72. TUCL 2024 6 72_KrazyBee Services_Amendment_June'24_JP_Amendment Letter_28062024_Signed.pdf,https://drive.google.com/file/d/1JnNJF6rkoex1ylvguBMffPAhAWHYYD7D/view?usp=drive_link,1470087,application/pdf,Revised
Credit Agreement_Orion Cruise_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1zFR8ICON09CAu1HOuQxjJnkL1RnqvsIL/view?usp=drive_link,876982,application/pdf,Revised
Cab Services Agreement_FTSPL_Prestige Travellers_Signed.pdf,https://drive.google.com/file/d/1NXicdO55wKQ7qr7UnKMPxbEvQnTd6Doa/view?usp=drive_link,954128,application/pdf,Revised
Cab Services Agreement_KBNBFC_Prestige Travellers_Signed.pdf,https://drive.google.com/file/d/1GWyGSHU87un7dXRO5EkM0LHb-ioMkqQ_/view?usp=drive_link,933762,application/pdf,Revised
MoU_Nikhil D Kamath_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1QkK0wiDZb4X56EPmiOHrRuoJI86Auipi/view?usp=drive_link,426941,application/pdf,Revised
Addendum No.2_Upmint_KB.pdf,https://drive.google.com/file/d/1nY-6Q6y_L2JyqIISSGj9kYLvB_7S17-c/view?usp=drive_link,286888,application/pdf,Revised
Addendum No.1_Chanakya Enterprises_KB.pdf,https://drive.google.com/file/d/199TWWXPnqfMDYE29KgSytywvEiDrHTu7/view?usp=drive_link,394160,application/pdf,Revised
Addendum No.1_Deeksha Enterprises_KB.pdf,https://drive.google.com/file/d/1Gnmm0nMivjM2EXN-7fIYPJEtmmXVz45i/view?usp=drive_link,379221,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_Asquarian_KBNBFC_Signed.pdf,https://drive.google.com/file/d/13WbaX7FHJvTxkIgpPrj-kzBxSAu9II2m/view?usp=drive_link,8115934,application/pdf,Revised
Addendum_Aztech Global_KB.pdf,https://drive.google.com/file/d/1VPrGuC4X7S0sPI8eTa8yz76PYzsEONO1/view?usp=drive_link,207362,application/pdf,Revised
Extension Agreement_Krazybee_Authbridge_Signed.pdf,https://drive.google.com/file/d/1DHFgrG7a2NulURfDUDY8Q0cg8FkEOMrk/view?usp=drive_link,324834,application/pdf,Revised
Extension Agreement_Finnovation_Authbridge_Signed.pdf,https://drive.google.com/file/d/13MkJt5j-7byfIrx9F5b7YIM9wia-Bsz2/view?usp=drive_link,324601,application/pdf,Revised
Addendum 1_CRIF_KBNBFC__Sherlock POC_Signed.pdf,https://drive.google.com/file/d/13guKOhtjosCgjujKLJZ-zX1y7Dx0WNG4/view?usp=drive_link,559026,application/pdf,Revised
API Lead Gen Agreement_FTSPL_Switch My Loan_Signed.pdf,https://drive.google.com/file/d/1srZ-0EuUyguhtVP6sqZfyUQfOCAbe0ul/view?usp=drive_link,978016,application/pdf,Revised
Master Service Agreement_Teamlease_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1q0VRfNYmJgYl3ZmFt7ZxNEnDrZP-iIFB/view?usp=drive_link,813222,application/pdf,Revised
DSA Agreement_Dinesh G_KBNBFC_Signed.pdf,https://drive.google.com/file/d/14qAmQHFEocOpc-BKYtcV4iPA4bVuQOsa/view?usp=drive_link,1648608,application/pdf,Revised
POC Agreement_KBNBFC_Valuepitch-Crimescan_Signed.pdf,https://drive.google.com/file/d/17wpNbW1BXKAuWw9fan_tg7pyqawV_pg8/view?usp=drive_link,497896,application/pdf,Revised
KB_PayU_DLG Agreement_signed.pdf,https://drive.google.com/file/d/1zsszQO8Jq4a0iPL2uIlaXOzHVGl4dSE5/view?usp=drive_link,1497344,application/pdf,Revised
Second Amendment_PayU_KB_FTSPL_signed.pdf,https://drive.google.com/file/d/1craSi-kqBt0KEGdHQ_quxuzxXBcjlRRD/view?usp=drive_link,875351,application/pdf,Revised
New_Term_CSA__Oracle_KBNBFC_Partially_Signed (1).pdf,https://drive.google.com/file/d/1JMfzC5vysTRlEuHmPQx9QyC2iQJVzQhP/view?usp=drive_link,1277674,application/pdf,Revised
CPQ-3465752-V-2_Ordering_Document_cum_FSA_Oracle_KBNBFC__Partially_Signed (2).pdf,https://drive.google.com/file/d/1vE8fo9bcij4h1z47cHIybeu9x-zDrssX/view?usp=drive_link,829617,application/pdf,Revised
Individual DSA Agreement_Dinesh G_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1DB1mhwyzFfQ8jNT_grGzyrSNTk1MbNcu/view?usp=drive_link,24744530,application/pdf,Revised
Collection Agreement_Arina_FTSPL_Signed.pdf,https://drive.google.com/file/d/1GlW9N1Bz9rLNiLvgM8oV_XKOyXKZ81wZ/view?usp=drive_link,3696233,application/pdf,Revised
Collection Agreement_Teja Finance_KBNBFC_Signed.pdf,https://drive.google.com/file/d/19RU2cDZEZbEhKyaVIQv7U9mcqts4E2Nf/view?usp=drive_link,2883606,application/pdf,Revised
Collection Agreement_Teja Finance_FTSPL_Signed.pdf,https://drive.google.com/file/d/193Y7lje7QOI-qFe0aa05tEoB2f3Oztbo/view?usp=drive_link,2858681,application/pdf,Revised
Collection Agreement_Arina_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1zHBF667WV7Yn7ru9dsYf3R8ZRfwYp3vZ/view?usp=drive_link,3628442,application/pdf,Revised
Collection Agreement_Vivid Management_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1YfM0MFSQpKMpNDvpYmnoZ7hP_A-XnZS4/view?usp=drive_link,3746154,application/pdf,Revised
Collection Agreement_Vivid Management_FTSPL_Signed.pdf,https://drive.google.com/file/d/1rm1prwQC0l_tfDL21f6Yb-7NwKqWpKDX/view?usp=drive_link,3242495,application/pdf,Revised
Collection Agreement_Dhriti_FTSPL_Signed.pdf,https://drive.google.com/file/d/1-7SwDCMGSW5JoKErpduiiB4WEPBLmFUD/view?usp=drive_link,3400302,application/pdf,Revised
Collection Agreement_Dhriti_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1r-W_CiT_JC0LmCU2WI2KTL3nRQFARPjW/view?usp=drive_link,3276279,application/pdf,Revised
DSA Offline_Cateye Consultancy_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1eiwIV5mxOLI2M35fzGk04kN02H6A9OJ4/view?usp=drive_link,2052316,application/pdf,Revised
Service Agreement_GCA Cost Consultant_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1fXZQLzqFjSp-UKNQ7TAGv0b77c7uATBk/view?usp=drive_link,1321248,application/pdf,Revised
DSA Offline_Lead Gen Agreement_Dream Inc._KBNBFC_Signed.pdf,https://drive.google.com/file/d/1RD6kTLaNSbSsoCb3wpY1p0A-ASrTJw15/view?usp=drive_link,1963209,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_CapitalNine_KBNBFC_Signed.pdf,https://drive.google.com/file/d/12TzdETWg037N_akb3jZ0BBcpPi2_ItJP/view?usp=drive_link,2856151,application/pdf,Revised
Addendum 1_KBNBFC_Kaleyra_Signed.pdf,https://drive.google.com/file/d/1rRQs9Uk2ldZgeWWvwc4vVVGol3YRt6as/view?usp=drive_link,690759,application/pdf,Revised
Letter of Intent_KBNBFC_Ashiana Tower-Vizag_Partially Signed.pdf,https://drive.google.com/file/d/1mEk8jnSt4FZKNDKxiYHJAieeTAnVq9RG/view?usp=drive_link,683805,application/pdf,Revised
MSA_Finance Matic_KB.pdf,https://drive.google.com/file/d/1a_27VGQt7WSJ8op_Yc0r9jyP43jo3zWQ/view?usp=drive_link,3739844,application/pdf,Revised
MSA_Finance Matic_FTSPL.pdf,https://drive.google.com/file/d/1PJ3Z_ZTfNcVJ7H27Pz5X0NpvpsEsXbib/view?usp=drive_link,3590476,application/pdf,Revised
MSA_Siddhi Vinayak Enterprises_KB.pdf,https://drive.google.com/file/d/132E9oDjI-_RDm2fZcty6hMU4lQcvB0yW/view?usp=drive_link,3508774,application/pdf,Revised
MSA_Siddhi Vinayak Enterprises_FTSPL.pdf,https://drive.google.com/file/d/19b6H8h_tr0cTwoFyeiAU75lEseeQLUvj/view?usp=drive_link,3532322,application/pdf,Revised
MSA_Treebo_FTSPL.pdf,https://drive.google.com/file/d/1nAuMy9hvZmrIg4k8xKJY8DAoaYf7UFRj/view?usp=drive_link,918533,application/pdf,Revised
MSA_Treebo_KB.pdf,https://drive.google.com/file/d/1ldGGQsj6HTeHSuredXzy3dpco_V-3-TG/view?usp=drive_link,911032,application/pdf,Revised
MSA_Grace Management_FTSPL.pdf,https://drive.google.com/file/d/1-sYctpkgCaxXlFiwTcar5pr1ZMIelp4e/view?usp=drive_link,3238330,application/pdf,Revised
MSA_Grace Management_KB.pdf,https://drive.google.com/file/d/1IppA3y-cvP6rz4HVkXVE1c_L3zfpYk8Y/view?usp=drive_link,3248773,application/pdf,Revised
MSA_NB Solutions_KB.pdf,https://drive.google.com/file/d/1-UmRc7HhhzaVXd9gJGsnyj-NbJltWAjZ/view?usp=drive_link,3584494,application/pdf,Revised
MSA_NB Solutions_FTSPL.pdf,https://drive.google.com/file/d/10aQyDBDm_l7IIP9PSEHjpjwsAKVf_o1m/view?usp=drive_link,3944421,application/pdf,Revised
Addendum No.6_95 Finserv_FTSPL.pdf,https://drive.google.com/file/d/1yFOsOh-w3pmzY8oSECJFShB1r1t1s3-T/view?usp=drive_link,461191,application/pdf,Revised
Addendum No.2_APNS_FTSPL.pdf,https://drive.google.com/file/d/1xdnzGCkZbZu465cOGOXc8qeSDpHJ_FwA/view?usp=drive_link,250389,application/pdf,Revised
Addendum No.6_95 Finserv_KB.pdf,https://drive.google.com/file/d/1ajIWi4aSKjkVAnXXW2Ad3T5V8YDrB0iG/view?usp=drive_link,463739,application/pdf,Revised
Addendum No.2_APNS_KB.pdf,https://drive.google.com/file/d/1GWsIbIsNBE4u4-SWdDwteCSvl_ZNOq9i/view?usp=drive_link,262003,application/pdf,Revised
Master Services Agreement_Valueleaf_KBNBFC_Advertisement Model_Signed.pdf,https://drive.google.com/file/d/19Vx1rAi9EculkT1Zoy024QZzekQ19hsj/view?usp=drive_link,1466514,application/pdf,Revised
Addendum 2_KBNBFC_TU CIBIL_DTC_Signed.pdf,https://drive.google.com/file/d/1_v-kjqaSJ-yg0IlHE39zXdbZ9V7UqpeW/view?usp=drive_link,282535,application/pdf,Revised
MSA_Protalk_FTSPL.pdf,https://drive.google.com/file/d/1fn9aJDuysCuj8fh57aQt7X4W8cFnmDxR/view?usp=drive_link,3324756,application/pdf,Revised
MSA_Protalk_KB.pdf,https://drive.google.com/file/d/1W1Ipr0qgpnS8xR2nBkBS4n1qsAVhQOKV/view?usp=drive_link,3463261,application/pdf,Revised
Addendum No.3_Visionary Peaks_KB.pdf,https://drive.google.com/file/d/13Q6SLQLwfuFTGXthtHMmKXAAzsKCKRRC/view?usp=drive_link,289053,application/pdf,Revised
Addendum No.3_Visionary Peaks_FTSPL.pdf,https://drive.google.com/file/d/1Zd-MHO1rnAaulNtY0CYINS0--i6dpl7I/view?usp=drive_link,290517,application/pdf,Revised
Addendum No.2_Creditron_KB.pdf,https://drive.google.com/file/d/1j2OUELDN_zsWbXnbQ-vM9hvg3WqiIHL_/view?usp=drive_link,210198,application/pdf,Revised
Addendum No.2_Core Telecom_KB.pdf,https://drive.google.com/file/d/1KDy3_417AjSjf6pGxgtUhPJYn0sVDRdM/view?usp=drive_link,197507,application/pdf,Revised
Addendum No.2_Core Telecom_FTSPL.pdf,https://drive.google.com/file/d/1lolmRAAL6NnTlUTwzPeNv8vEdQFRJwrl/view?usp=drive_link,181319,application/pdf,Revised
Addendum No.2_Creditron_FTSPL.pdf,https://drive.google.com/file/d/15T6VPF3f7vyV57xTU51rNT3l3KG45ZpR/view?usp=drive_link,215236,application/pdf,Revised
Addendum No.4_Globus_FTSPL.pdf,https://drive.google.com/file/d/15bPAyNZaWk-x880o0ZgXP0NtPRLabrNw/view?usp=drive_link,348967,application/pdf,Revised
Addendum 2_FTSPL_Walsons_Securitas_Signed.pdf,https://drive.google.com/file/d/13wTP1qQLb4h6VPcnQmYhtHbAM8D89xrY/view?usp=drive_link,296302,application/pdf,Revised
Addendum 2_KBNBFC_Walsons_Securitas_Signed.pdf,https://drive.google.com/file/d/1GICwtD6GQVCAdmfdhhUuvk-iq_5wsPzL/view?usp=drive_link,303631,application/pdf,Revised
Addedum 8_KBNBFC_Royal King_Signed.pdf,https://drive.google.com/file/d/1kbvrgONDIsL7uhTBLEPAhIDcASSontN2/view?usp=drive_link,316956,application/pdf,Revised
Service and License Agreement_Community Space Mumbai_KBNBFC_Signed.pdf,https://drive.google.com/file/d/12S4buvTXXQnVZxtcky4fUfTlBpHME6Pk/view?usp=drive_link,20749198,application/pdf,Revised
Lead Generation Agreement_FTSPL_Epimoney_Flexiloans_Signed.pdf,https://drive.google.com/file/d/10B4YqspqcElStuXgNz5yqsBhAGl3PHzH/view?usp=drive_link,5501481,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_One Arc Labs_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1vYIPcnS5p__yrs7ZTTgZZKR4EmrJERrz/view?usp=drive_link,9224449,application/pdf,Revised
Addendum 2_BS Fintech_FTSPL_Signed.pdf,https://drive.google.com/file/d/129Ne3XXNqG52gFtIstw12zvOjr9c5zXv/view?usp=drive_link,862645,application/pdf,Revised
Addendum 1_Timesol_FTSPL_Signed.pdf,https://drive.google.com/file/d/1lIsqO1ECIce5J7A5tFbBZTM16E3Ya_09/view?usp=drive_link,1345921,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_Divyanshi Capital_KBNBFC_Signed.pdf,https://drive.google.com/file/d/19Xk9y6RuDSV-txnGrLK4YqdoFfOQJzQR/view?usp=drive_link,10404192,application/pdf,Revised
MSA_Ekam Associates_KB.pdf,https://drive.google.com/file/d/14R-8v9qalsMCgrpQrZjFtpeDipv3GnkE/view?usp=drive_link,4110907,application/pdf,Revised
MSA_Aarna Solutions_KB.pdf,https://drive.google.com/file/d/1lC9t5hZqwVHnTl7KkqkhtJ0tPqSizEqm/view?usp=drive_link,3373437,application/pdf,Revised
MSA_Aarna Solutions_FTSPL.pdf,https://drive.google.com/file/d/15WBr1-qMPMe_SNuDG0voglt5chYP4KK9/view?usp=drive_link,3544738,application/pdf,Revised
MSA_Ekam Associates_FTSPL.pdf,https://drive.google.com/file/d/1GcSECEprQGGRjjTTmxISN61FMfOMF7Gt/view?usp=drive_link,3768218,application/pdf,Revised
MSA_Crescent Services_KB.pdf,https://drive.google.com/file/d/16wgS9ol6NyawbUsPziY1YJ52KV8aaPLF/view?usp=drive_link,3773808,application/pdf,Revised
MSA_Trust Us_KB.pdf,https://drive.google.com/file/d/1yJ5W0x9Pd_jjNyVqBvlHU7RouhAgrFFf/view?usp=drive_link,3685270,application/pdf,Revised
MSA_Trust Us_FTSPL.pdf,https://drive.google.com/file/d/14275cSOHKpdBXrjubUSBdsihDaFni58v/view?usp=drive_link,3660668,application/pdf,Revised
MSA_3 Arrow_FTSPL.pdf,https://drive.google.com/file/d/1CLyQ1M-Szl0SAIUTJeDyMfNFs_ub1qtQ/view?usp=drive_link,3111797,application/pdf,Revised
MSA_3 Arrow_KB.pdf,https://drive.google.com/file/d/16DpmFndPpUm7aCDBiTwTa7JjVVVR-k_O/view?usp=drive_link,3349487,application/pdf,Revised
MSA_Crescent Services_FTSPL.pdf,https://drive.google.com/file/d/1Ki07VrllnpL1DJiuyDAkGzQHui6Y0qI3/view?usp=drive_link,3711387,application/pdf,Revised
Addendum 2_Geeta Gurlhosur_FTSPL_Signed.pdf,https://drive.google.com/file/d/1JSgv3afHbS6oP67Oim_363YC26NYpFvw/view?usp=drive_link,915891,application/pdf,Revised
Anuual Room Rate Contract Krazybee (1).pdf,https://drive.google.com/file/d/13_tqLpH3YgjgKxJn-66XIAiomqeaplKt/view?usp=drive_link,637598,application/pdf,Revised
Anuual Room Rate Contract Finnovation (1).pdf,https://drive.google.com/file/d/1dIR1ema9kawxfb94jmZLOP9Cifv0Rg2Y/view?usp=drive_link,637437,application/pdf,Revised
Addendum 4_Krazybee_Mydbops_Signed.pdf,https://drive.google.com/file/d/1cwCdg73pWETSFcAEfI-9PAc3cLkWfpcG/view?usp=drive_link,1177945,application/pdf,Revised
Amendement 1_LdotR_Brand Threat_FTSPL_Signed.pdf,https://drive.google.com/file/d/11MicyY1sXyOVtLLZiCtf4eknqp7APukC/view?usp=drive_link,4616996,application/pdf,Revised
Amendement 1_LdotR_FTSPL_29052024_Fully Signed.pdf,https://drive.google.com/file/d/1_0EctdFC0XJ6NdR4shgLYkNSV40L4Kro/view?usp=drive_link,4616996,application/pdf,Revised
Engagement Letter_KBNBFC_Sadananda & Co_Signed.pdf,https://drive.google.com/file/d/1v9oI30GkllTcZkGEHkOS4tX4vhUNy9Mr/view?usp=drive_link,1174428,application/pdf,Revised
